"","시간","규모","진앙(km)","위도","경도","행정구역","시군구"
"1480","2019-10-14 18:26",1.6,11,37.41,127.48,"경기"," 여주시 북서쪽 19km 지역"
"1481","2019-10-14 21:43",1.9,21,36.53,129.64,"경북"," 영덕군 동북동쪽 28km 해역"
"1482","2019-10-15 9:48",1.6,13,35.77,129.2,"경북"," 경주시 남쪽 8km 지역"
"1483","2019-10-15 15:27",1.7,16,35.77,129.18,"경북"," 경주시 남남서쪽 8km 지역"
"1484","2019-10-15 19:32",1.5,16,38.68,127.16,"북한"," 강원 평강 북북서쪽 32km 지역"
"1485","2019-10-15 21:10",1.5,4,36.14,127.6,"충북"," 영동군 서남서쪽 17km 지역"
"1486","2019-10-15 22:48",1.8,16,35.5,126.34,"전남"," 영광군 북북서쪽 29km 해역"
"1487","2019-10-16 2:40",1.6,9,36.86,125.4,"충남"," 태안군 서격렬비도 북북서쪽 31km 해역"
"1488","2019-10-16 7:26",1.6,18,36.53,129.65,"경북"," 영덕군 동북동쪽 28km 해역"
"1489","2019-10-16 9:03",1.4,1,36.69,128.23,"경북"," 문경시 북북동쪽 12km 지역"
"1490","2019-10-16 21:30",1.3,12,35.89,127.57,"전북"," 진안군 북동쪽 17km 지역"
"1491","2019-10-18 3:52",1.9,12,33.92,127.42,"전남"," 여수시 거문도 남동쪽 16km 해역"
"1492","2019-10-18 4:12",1.5,8,37.27,128.72,"강원"," 정선군 남남동쪽 13km 지역"
"1493","2019-10-18 5:04",1.4,7,35.49,126.59,"전북"," 고창군 서북서쪽 12km 지역"
"1494","2019-10-18 16:30",1.7,8,35.81,129.2,"경북"," 경주시 남남서쪽 3km 지역"
"1495","2019-10-18 16:39",0.9,8,37.96,124.63,"인천"," 옹진군 백령도 서쪽 4km 지역"
"1496","2019-10-18 22:08",1.6,16,35.82,126.75,"전북"," 김제시 서쪽 12km 지역"
"1497","2019-10-19 23:32",1.3,8,35.21,126.95,"광주"," 북구 북동쪽 5km 지역"
"1498","2019-10-20 14:29",1.2,16,35.5,126.34,"전남"," 영광군 북북서쪽 29km 해역"
"1499","2019-10-20 14:58",1.2,6,35.99,127.95,"경북"," 김천시 남서쪽 22km 지역"
"1500","2019-10-22 8:43",1.4,7,36.28,126.77,"충남"," 부여군 서쪽 13km 지역"
"1501","2019-10-22 17:31",1.6,18,36.25,129.52,"경북"," 영덕군 남동쪽 23km 해역"
"1502","2019-10-23 0:02",0.8,11,37.14,128.78,"강원"," 영월군 동쪽 29km 지역"
"1503","2019-10-23 0:34",1.7,10,35.41,128.84,"경남"," 밀양시 남동쪽 13km 지역"
"1504","2019-10-23 1:15",1.1,10,37.14,128.78,"강원"," 영월군 동쪽 29km 지역"
"1505","2019-10-23 1:21",1.3,11,36.54,128.85,"경북"," 안동시 동남동쪽 11km 지역"
"1506","2019-10-23 2:27",1.4,11,36.03,128.07,"경북"," 김천시 남남서쪽 13km 지역"
"1507","2019-10-24 1:00",1.6,26,37.86,129.53,"강원"," 동해시 북동쪽 52km 해역"
"1508","2019-10-24 2:51",1.8,7,34.68,128.12,"경남"," 남해군 남동쪽 27km 해역"
"1509","2019-10-25 5:06",1.7,0,37.17,129.05,"강원"," 태백시 동쪽 6km 지역"
"1510","2019-10-26 7:06",1.8,14,34.72,124.63,"전남"," 신안군 흑산도 서쪽 77km 해역"
"1511","2019-10-26 17:01",1.6,14,34.79,127.51,"전남"," 여수시 서북서쪽 14km 해역"
"1512","2019-10-27 7:25",1.5,19,38.62,127.47,"북한"," 강원 회양 남서쪽 15km 지역"
"1513","2019-10-27 15:39",1.5,11,35.42,128.49,"경남"," 창녕군 남쪽 14km 지역"
"1514","2019-10-28 11:35",1.2,10,35.71,129.39,"경북"," 경주시 남동쪽 21km 지역"
"1515","2019-10-28 12:29",1.1,13,35.71,129.39,"경북"," 경주시 남동쪽 21km 지역"
"1516","2019-10-29 6:10",1.2,8,35.72,129.35,"경북"," 경주시 남동쪽 18km 지역"
"1517","2019-10-29 11:07",1.5,11,36.11,127.54,"충남"," 금산군 동쪽 5km 지역"
"1518","2019-10-29 11:17",1.1,11,36.11,127.54,"충남"," 금산군 동쪽 5km 지역"
"1519","2019-10-29 13:03",1.2,10,36.11,127.54,"충남"," 금산군 동쪽 5km 지역"
"1520","2019-10-30 2:12",1.2,5,36.68,128.6,"경북"," 예천군 동쪽 13km 지역"
"1521","2019-10-30 23:52",1.3,10,36.27,127.35,"대전"," 서구 남남서쪽 10km 지역"
"1522","2019-10-31 4:30",0.9,9,38.15,128.74,"강원"," 양양군 북동쪽 13km 해역"
"1523","2019-10-31 17:13",1.8,12,34.18,124.87,"전남"," 신안군 흑산도 남서쪽 76km 해역"
"1524","2019-10-31 21:41",1.3,9,36,128.53,"경북"," 칠곡군 동쪽 12km 지역"
"1525","2019-11-03 20:29",1.8,20,35.87,129.67,"경북"," 포항시 남구 동남동쪽 32km 해역"
"1526","2019-11-03 20:40",1.7,12,36.15,129.39,"경북"," 포항시 북구 북쪽 12km 지역"
"1527","2019-11-04 8:25",1.4,13,35.77,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"1528","2019-11-04 14:53",1.3,5,36.14,127.61,"충북"," 영동군 서남서쪽 16km 지역"
"1529","2019-11-04 15:15",1.3,5,36.13,127.6,"충북"," 영동군 서남서쪽 17km 지역"
"1530","2019-11-04 15:59",1.6,6,35.94,128.89,"경북"," 영천시 남서쪽 6km 지역"
"1531","2019-11-05 3:36",1.2,14,36.26,128.58,"경북"," 군위군 북북동쪽 2km 지역"
"1532","2019-11-05 7:44",1.1,16,35.05,127.27,"전남"," 순천시 서북서쪽 23km 지역"
"1533","2019-11-05 16:47",0.7,4,36.93,126.64,"충남"," 당진시 북쪽 5km 지역"
"1534","2019-11-05 18:52",1.2,5,35.76,129.02,"경북"," 경주시 서남서쪽 20km 지역"
"1535","2019-11-05 19:06",1.1,7,36.62,127.67,"충북"," 보은군 북북서쪽 15km 지역"
"1536","2019-11-07 8:15",1.9,18,33,127.13,"제주"," 서귀포시 동남동쪽 60km 해역"
"1537","2019-11-07 14:06",1.8,7,39.46,126.12,"북한"," 평안남도 성천 북북서쪽 25km 지역"
"1538","2019-11-07 19:21",1.4,9,34.99,127.39,"전남"," 순천시 서북서쪽 10km 지역"
"1539","2019-11-08 3:24",1.7,18,35.51,126.33,"전남"," 영광군 북북서쪽 31km 해역"
"1540","2019-11-08 20:11",1.3,7,38.13,127.1,"경기"," 연천군 북북동쪽 4km 지역"
"1541","2019-11-08 22:48",1.9,16,35.77,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"1542","2019-11-09 15:48",1,8,34.89,127.01,"전남"," 화순군 남쪽 20km 지역"
"1543","2019-11-11 9:39",1.7,13,35.86,127.78,"전북"," 무주군 남남동쪽 20km 지역"
"1544","2019-11-12 20:12",1.5,0,39.18,126.29,"북한"," 평안남도 성천 남동쪽 10km 지역"
"1545","2019-11-13 6:38",1.1,13,35.8,128.44,"대구"," 달성군 북북동쪽 3km 지역"
"1546","2019-11-14 10:02",1.7,13,34.98,127.37,"전남"," 순천시 서북서쪽 11km 지역"
"1547","2019-11-14 21:51",1.5,5,38.53,127.1,"북한"," 강원 평강 북서쪽 21km 지역"
"1548","2019-11-15 3:15",1.4,11,36.54,127.15,"충남"," 공주시 북북동쪽 11km 지역"
"1549","2019-11-15 21:39",1.6,12,35.8,129.15,"경북"," 경주시 남서쪽 7km 지역"
"1550","2019-11-16 0:39",0.9,12,36.73,128.84,"경북"," 안동시 북북동쪽 20km 지역"
"1551","2019-11-16 12:56",1.6,15,35.77,129.21,"경북"," 경주시 남쪽 8km 지역"
"1552","2019-11-17 7:55",1.2,14,33.47,127.01,"제주"," 제주시 동쪽 45km 해역"
"1553","2019-11-17 22:20",1.9,0,33.07,127.13,"제주"," 서귀포시 동남동쪽 57km 해역"
"1554","2019-11-20 2:09",1,7,36.21,127.01,"충남"," 논산시 서북서쪽 8km 지역"
"1555","2019-11-20 2:23",1.8,10,36.09,129.35,"경북"," 포항시 북구 북북서쪽 6km 지역"
"1556","2019-11-21 21:48",1.1,11,35.77,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"1557","2019-11-21 23:31",1.4,6,36.04,128.01,"경북"," 김천시 남서쪽 14km 지역"
"1558","2019-11-22 2:38",1.5,12,35.99,127.12,"전북"," 완주군 북북서쪽 10km 지역"
"1559","2019-11-22 3:57",1.3,9,36.77,129.04,"경북"," 영양군 북북서쪽 13km 지역"
"1560","2019-11-23 1:49",1.4,11,35.78,129.37,"경북"," 경주시 동남동쪽 15km 지역"
"1561","2019-11-23 6:02",1.7,20,35.87,129.67,"경북"," 포항시 남구 동남동쪽 32km 해역"
"1562","2019-11-24 6:40",1.5,8,36.99,129.43,"경북"," 울진군 동쪽 3km 해역"
"1563","2019-11-25 9:37",1.7,15,36.41,128.35,"경북"," 의성군 서북서쪽 32km 지역"
"1564","2019-11-25 22:58",1.8,19,35.56,127.39,"전북"," 장수군 남서쪽 15km 지역"
"1565","2019-11-26 8:08",1.5,15,35.55,127.38,"전북"," 장수군 남서쪽 17km 지역"
"1566","2019-11-26 9:18",1.5,12,36.15,128.19,"경북"," 김천시 동쪽 7km 지역"
"1567","2019-11-26 9:56",1.7,18,36.57,129.56,"경북"," 영덕군 북동쪽 24km 해역"
"1568","2019-11-26 10:38",1.7,20,35.55,127.38,"전북"," 장수군 남서쪽 17km 지역"
"1569","2019-11-26 18:34",1.8,20,35.56,127.39,"전북"," 장수군 남서쪽 15km 지역"
"1570","2019-11-27 0:32",1.4,20,35.55,127.39,"전북"," 장수군 남서쪽 16km 지역"
"1571","2019-11-29 3:52",1.7,10,38.03,125.38,"북한"," 황해남도 옹진 북쪽 11km 지역"
"1572","2019-11-29 5:22",1.6,10,36.5,128.02,"경북"," 상주시 북서쪽 16km 지역"
"1573","2019-11-29 6:43",1.5,16,38.41,128.74,"강원"," 고성군 동쪽 24km 해역"
"1574","2019-11-29 7:47",1.7,19,35.87,129.68,"경북"," 포항시 남구 동남동쪽 33km 해역"
"1575","2019-11-30 6:24",1.4,9,37.31,128.8,"강원"," 정선군 동남동쪽 15km 지역"
"1576","2019-11-30 22:34",1.3,7,35.49,127.08,"전북"," 순창군 북북서쪽 14km 지역"
"1577","2019-12-01 0:37",1.4,20,36.25,128.46,"경북"," 군위군 서쪽 10km 지역"
"1578","2019-12-02 7:58",1.7,14,36.16,128.97,"경북"," 영천시 북쪽 21km 지역"
"1579","2019-12-02 9:37",1.5,14,35.76,129.36,"경북"," 경주시 동남동쪽 16km 지역"
"1580","2019-12-02 17:28",1.5,4,35.99,128.17,"경북"," 성주군 북서쪽 13km 지역"
"1581","2019-12-02 20:38",1.5,17,36.34,127.62,"충북"," 옥천군 북동쪽 6km 지역"
"1582","2019-12-03 1:09",1.6,0,38.96,127.28,"북한"," 강원 원산 남남서쪽 26km 지역"
"1583","2019-12-03 8:05",1.9,21,35.89,129.68,"경북"," 포항시 남구 동남동쪽 32km 해역"
"1584","2019-12-03 20:49",1.5,4,36.13,129.37,"경북"," 포항시 북구 북쪽 10km 지역"
"1585","2019-12-04 9:11",1.6,10,35.73,129.36,"경북"," 경주시 남동쪽 18km 지역"
"1586","2019-12-04 9:55",1.8,13,36.89,126.66,"충남"," 당진시 동쪽 1km 지역"
"1587","2019-12-04 12:28",1.4,8,35.83,129.38,"경북"," 경주시 동쪽 15km 지역"
"1588","2019-12-04 13:10",1.2,15,36.52,127.53,"충북"," 청주시 상당구 남남동쪽 13km 지역"
"1589","2019-12-04 15:06",1.6,21,36.23,126.36,"충남"," 보령시 서남서쪽 25km 해역"
"1590","2019-12-05 0:38",1.6,16,36.25,128.63,"경북"," 군위군 동쪽 5km 지역"
"1591","2019-12-06 5:52",1.1,2,37.59,126.91,"서울"," 은평구 남서쪽 2km 지역"
"1592","2019-12-06 7:53",1,2,37.59,126.91,"서울"," 은평구 남서쪽 2km 지역"
"1593","2019-12-06 9:22",1.6,10,36.83,128.54,"경북"," 영주시 서북서쪽 8km 지역"
"1594","2019-12-06 10:04",1.6,11,35.82,129.37,"경북"," 경주시 동쪽 14km 지역"
"1595","2019-12-06 11:20",0.9,9,38.5,128.46,"강원"," 고성군 북쪽 13km 해역"
"1596","2019-12-07 0:48",1.4,10,35.82,129.37,"경북"," 경주시 동쪽 14km 지역"
"1597","2019-12-07 13:53",1.6,13,35.82,127.56,"전북"," 진안군 동북동쪽 13km 지역"
"1598","2019-12-08 20:00",1.3,18,35.65,128.72,"경북"," 청도군 서북서쪽 1km 지역"
"1599","2019-12-08 23:57",1,11,36.81,127.46,"충북"," 진천군 남남동쪽 5km 지역"
"1600","2019-12-09 3:02",1.1,6,36.72,126.12,"충남"," 태안군 서쪽 16km 해역"
"1601","2019-12-11 0:20",1.7,5,36.03,128.01,"경북"," 김천시 남서쪽 15km 지역"
"1602","2019-12-12 11:15",1.5,17,36.54,129.65,"경북"," 영덕군 동북동쪽 29km 해역"
"1603","2019-12-12 19:01",1.2,12,36.28,127.01,"충남"," 부여군 동쪽 9km 지역"
"1604","2019-12-12 21:27",1.5,8,36.87,128.7,"경북"," 봉화군 남서쪽 4km 지역"
"1605","2019-12-13 19:35",1.5,20,33.3,127.15,"제주"," 서귀포시 동쪽 55km 해역"
"1606","2019-12-14 21:49",1.5,13,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1607","2019-12-15 1:41",1.5,13,35.97,127.42,"전북"," 진안군 북쪽 20km 지역"
"1608","2019-12-15 1:43",1.3,0,37.18,129.08,"강원"," 삼척시 남남서쪽 31km 지역"
"1609","2019-12-15 14:52",1.5,10,37.25,125.95,"인천"," 옹진군 연평도 남남동쪽 51km 해역"
"1610","2019-12-18 3:32",1,9,36.43,127.6,"충북"," 보은군 서남서쪽 13km 지역"
"1611","2019-12-19 13:11",1.3,8,35.73,129.36,"경북"," 경주시 남동쪽 18km 지역"
"1612","2019-12-19 21:20",1.6,9,35.96,126.66,"전북"," 군산시 서쪽 7km 지역"
"1613","2019-12-20 1:17",1.8,7,35.05,127.92,"경남"," 하동군 동쪽 15km 지역"
"1614","2019-12-20 9:03",1.8,18,36.91,130.05,"경북"," 울진군 동쪽 58km 해역"
"1615","2019-12-21 1:55",1.7,15,36.32,128.19,"경북"," 상주시 남남동쪽 10km 지역"
"1616","2019-12-21 1:57",1.3,14,36.32,128.18,"경북"," 상주시 남쪽 10km 지역"
"1617","2019-12-21 21:59",1.4,16,34.93,125.68,"전남"," 신안군 흑산도 북북동쪽 36km 해역"
"1618","2019-12-22 3:13",1.1,4,35.92,129.09,"경북"," 경주시 북서쪽 14km 지역"
"1619","2019-12-22 14:32",1.6,19,36.15,128.48,"경북"," 구미시 동북동쪽 13km 지역"
"1620","2019-12-23 8:41",1.3,12,35.24,127.96,"경남"," 진주시 서북서쪽 15km 지역"
"1621","2019-12-24 2:50",1.7,1,38.01,126.01,"북한"," 황해남도 해주 동쪽 26km 지역"
"1622","2019-12-24 4:50",1.7,9,35.73,129.36,"경북"," 경주시 남동쪽 18km 지역"
"1623","2019-12-24 8:55",1.9,20,33.32,127.14,"제주"," 서귀포시 동쪽 54km 해역"
"1624","2019-12-24 12:00",1.7,19,36.53,129.64,"경북"," 영덕군 동북동쪽 28km 해역"
"1625","2019-12-25 2:06",1.4,16,37.52,126.12,"인천"," 옹진군 연평도 동남동쪽 40km 해역"
"1626","2019-12-25 22:39",1.6,16,35.77,129.19,"경북"," 경주시 남남서쪽 8km 지역"
"1627","2019-12-26 5:39",0.7,15,36.37,128.63,"경북"," 의성군 서북서쪽 6km 지역"
"1628","2019-12-26 6:05",1.9,13,33.38,127.14,"제주"," 서귀포시 동북동쪽 56km 해역"
"1629","2019-12-26 16:37",1.6,16,36.66,128.45,"경북"," 예천군 북서쪽 0km 지역"
"1630","2019-12-28 2:49",1.7,0,37.18,129.06,"강원"," 삼척시 남남서쪽 31km 지역"
"1631","2019-12-28 11:45",1.6,12,35.75,129.18,"경북"," 경주시 남남서쪽 10km 지역"
"1632","2019-12-28 14:09",1.4,10,35.76,129.53,"울산"," 북구 북동쪽 25km 해역"
"1633","2019-12-28 20:17",1.4,7,38.3,128.35,"강원"," 고성군 남서쪽 14km 지역"
"1634","2019-12-29 7:59",1.5,16,36.15,129.53,"경북"," 포항시 북구 북동쪽 19km 해역"
"1635","2019-12-30 0:46",1.6,18,35.56,128.91,"경남"," 밀양시 동북동쪽 16km 지역"
"1636","2019-12-30 2:57",1.5,7,36.07,129.33,"경북"," 포항시 북구 북서쪽 4km 지역"
"1637","2019-12-30 4:05",1.9,14,37,124.66,"충남"," 태안군 서격렬비도 서북서쪽 90km 해역"
"1638","2019-12-30 19:29",1.5,12,35.96,127.41,"전북"," 진안군 북쪽 19km 지역"
"1639","2019-12-31 20:19",1.5,17,35.56,128.91,"경남"," 밀양시 동북동쪽 16km 지역"
"1640","2019-12-31 23:24",1.4,12,36.43,127.66,"충북"," 옥천군 북북동쪽 16km 지역"
"1641","2020-01-01 9:44",1.6,22,36.34,128.63,"경북"," 의성군 서남서쪽 6km 지역"
"1642","2020-01-02 16:57",1.2,6,36.15,127.6,"충북"," 영동군 서쪽 17km 지역"
"1643","2020-01-03 22:46",1,12,36.05,126.62,"충남"," 서천군 서남서쪽 7km 해역"
"1644","2020-01-04 14:39",1.7,11,36.7,127.52,"충북"," 청주시 청원구 북북동쪽 6km 지역"
"1645","2020-01-04 17:55",1.2,6,35.96,126.19,"전북"," 군산시 어청도 남동쪽 27km 해역"
"1646","2020-01-05 19:05",1.8,18,35.9,129.68,"경북"," 포항시 남구 동남동쪽 31km 해역"
"1647","2020-01-06 3:21",1.6,16,33.89,126.44,"제주"," 제주시 북쪽 44km 해역"
"1648","2020-01-06 5:13",1,10,36.47,127.6,"충북"," 보은군 서쪽 12km 지역"
"1649","2020-01-06 12:44",1.4,14,35.86,127.31,"전북"," 완주군 동남동쪽 14km 지역"
"1650","2020-01-08 3:34",1.9,14,35.91,128.38,"경북"," 성주군 동쪽 9km 지역"
"1651","2020-01-09 4:48",1.8,15,35.9,128.38,"경북"," 성주군 동남동쪽 9km 지역"
"1652","2020-01-09 22:49",1.5,13,35.18,126.59,"전남"," 함평군 북북동쪽 14km 지역"
"1653","2020-01-09 23:26",1.5,13,35.78,129.37,"경북"," 경주시 동남동쪽 15km 지역"
"1654","2020-01-10 1:25",1.1,11,36.21,126.68,"충남"," 보령시 남남동쪽 15km 지역"
"1655","2020-01-10 15:06",1.2,15,36.48,127.27,"세종","시 남쪽 13km 지역"
"1656","2020-01-11 6:16",1,9,34.98,127.39,"전남"," 순천시 서북서쪽 9km 지역"
"1657","2020-01-11 8:45",1.7,20,36.04,128.46,"경북"," 칠곡군 북동쪽 7km 지역"
"1658","2020-01-11 9:07",1.4,21,36.03,128.46,"경북"," 칠곡군 북동쪽 7km 지역"
"1659","2020-01-11 10:23",1.8,17,33.47,127.19,"제주"," 제주시 동쪽 61km 해역"
"1660","2020-01-12 1:42",1.5,13,36.1,125.59,"전북"," 군산시 어청도 서쪽 34km 해역"
"1661","2020-01-12 3:00",1.1,13,36.59,127.82,"경북"," 상주시 서북서쪽 36km 지역"
"1662","2020-01-12 7:47",1.3,14,36.6,128.03,"경북"," 문경시 서쪽 14km 지역"
"1663","2020-01-13 13:05",1.9,15,33.84,125.99,"제주"," 제주시 북서쪽 63km 해역"
"1664","2020-01-13 19:52",1.6,11,35.96,127.23,"전북"," 완주군 북동쪽 9km 지역"
"1665","2020-01-13 23:22",1.9,5,34.06,124.41,"전남"," 신안군 흑산도 남서쪽 117km 해역"
"1666","2020-01-14 11:21",1.5,8,37.5,128.23,"강원"," 횡성군 동쪽 22km 지역"
"1667","2020-01-14 17:42",1.5,12,35.77,129.17,"경북"," 경주시 남남서쪽 9km 지역"
"1668","2020-01-15 1:36",1.9,10,37.11,128.29,"충북"," 제천시 동남동쪽 9km 지역"
"1669","2020-01-15 3:09",1.4,10,38.69,128,"북한"," 강원 회양 동쪽 35km 지역"
"1670","2020-01-15 19:44",1.4,9,36.09,129.34,"경북"," 포항시 북구 북북서쪽 6km 지역"
"1671","2020-01-16 5:05",1.2,4,35.69,127.37,"전북"," 진안군 남남서쪽 12km 지역"
"1672","2020-01-16 8:26",1.5,1,35.81,125.79,"전북"," 군산시 어청도 남남서쪽 39km 해역"
"1673","2020-01-16 10:04",1.6,13,36.79,128.22,"경북"," 문경시 북쪽 23km 지역"
"1674","2020-01-16 16:53",1.1,4,37.79,128.89,"강원"," 강릉시 북북동쪽 4km 지역"
"1675","2020-01-19 1:04",1.3,4,37.79,128.9,"강원"," 강릉시 북북동쪽 5km 지역"
"1676","2020-01-19 1:43",1.6,12,36.08,129.29,"경북"," 포항시 북구 서북서쪽 8km 지역"
"1677","2020-01-19 1:44",1.7,16,36.08,129.29,"경북"," 포항시 북구 서북서쪽 8km 지역"
"1678","2020-01-19 2:20",1.5,13,36.08,129.29,"경북"," 포항시 북구 서북서쪽 8km 지역"
"1679","2020-01-19 22:36",1.9,11,37.78,124.82,"인천"," 옹진군 백령도 남남동쪽 23km 해역"
"1680","2020-01-21 0:40",1.1,12,38.45,128.53,"강원"," 고성군 북동쪽 9km 해역"
"1681","2020-01-21 1:00",1.3,12,36.23,127.41,"대전"," 중구 남쪽 11km 지역"
"1682","2020-01-21 9:13",1.4,9,36.11,129.34,"경북"," 포항시 북구 북북서쪽 8km 지역"
"1683","2020-01-21 14:51",1.5,18,35.96,129.58,"경북"," 포항시 남구 동남동쪽 21km 해역"
"1684","2020-01-21 22:14",0.9,12,36.32,127.77,"충북"," 옥천군 동쪽 18km 지역"
"1685","2020-01-22 9:24",1.4,19,35.97,129.58,"경북"," 포항시 남구 동남동쪽 20km 해역"
"1686","2020-01-22 18:15",1.3,11,35.81,127.87,"경남"," 거창군 북북서쪽 14km 지역"
"1687","2020-01-22 20:18",1.2,11,37.64,126.75,"경기"," 고양시 일산동구 남서쪽 3km 지역"
"1688","2020-01-22 22:53",1.8,17,34.53,125.64,"전남"," 신안군 흑산도 남동쪽 20km 해역"
"1689","2020-01-23 10:43",1.7,15,35.06,126.8,"광주"," 남구 남서쪽 12km 지역"
"1690","2020-01-23 17:43",1.8,18,35.84,129.64,"경북"," 포항시 남구 남동쪽 31km 해역"
"1691","2020-01-24 4:24",1.3,13,36.28,128.35,"경북"," 구미시 북쪽 18km 지역"
"1692","2020-01-24 9:18",1.2,13,36.4,127.05,"충남"," 공주시 남서쪽 8km 지역"
"1693","2020-01-24 17:38",1.9,14,37.05,126.45,"충남"," 당진시 북서쪽 25km 해역"
"1694","2020-01-24 22:08",1.7,7,35.19,127.83,"경남"," 하동군 북북동쪽 15km 지역"
"1695","2020-01-25 4:13",1.8,0,35.14,125.63,"전남"," 신안군 흑산도 북북동쪽 56km 해역"
"1696","2020-01-25 5:56",1.2,6,38.13,127.11,"경기"," 연천군 북동쪽 5km 지역"
"1697","2020-01-25 7:53",1.5,15,34.79,127.42,"전남"," 순천시 남남서쪽 19km 해역"
"1698","2020-01-25 9:54",1.3,8,35.18,127.83,"경남"," 하동군 북북동쪽 14km 지역"
"1699","2020-01-25 20:40",1.1,13,36.75,128.82,"경북"," 안동시 북북동쪽 22km 지역"
"1700","2020-01-26 22:57",1.3,15,37.23,126.92,"경기"," 화성시 동북동쪽 9km 지역"
"1701","2020-01-26 22:57",1.3,15,37.23,126.92,"경기"," 화성시 동북동쪽 9km 지역"
"1702","2020-01-27 12:37",1.7,5,36.14,127.61,"충북"," 영동군 서남서쪽 16km 지역"
"1703","2020-01-27 23:05",1.6,6,35.34,128.56,"경남"," 함안군 동북동쪽 16km 지역"
"1704","2020-01-31 20:26",1.9,16,35.77,129.2,"경북"," 경주시 남쪽 8km 지역"
"1705","2020-02-01 7:05",1.5,3,37.22,125.93,"인천"," 옹진군 연평도 남남동쪽 53km 해역"
